id,abreviacion,nombre,domicilio,codigoPostal,numeroLongitud,numeroLatitud,entidad,estado,institucion,jurisdicciones_id,localidad,municipios_id,tipologia,nivelAtencion,activo
CSIMO005333,NULL,NUEVO VICENTE GUERRERO,DOMICILIO CONOCIDO,30533,-92.9787,16.039,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,4,NUEVO VICENTE GUERRERO,107,UNIDAD MÉDICA RURAL,PRIMER NIVEL,1
CSIMO005345,NULL,IGNACIO ZARAGOZA (VILLA CORZO),DOMICILIO CONOCIDO,30524,-93.225,15.9544,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,4,IGNACIO ZARAGOZA,107,UNIDAD MÉDICA RURAL,PRIMER NIVEL,1
CSIMO005350,NULL,SIERRA MORENA,DOMICILIO CONOCIDO,30527,-93.5874,16.1506,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,4,SIERRA MORENA,107,UNIDAD MÉDICA RURAL,PRIMER NIVEL,1
CSIMO005362,NULL,MONTERREY (VILLA CORZO),DOMICILIO CONOCIDO,30527,-93.368,16.0592,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,4,MONTERREY,107,UNIDAD MÉDICA RURAL,PRIMER NIVEL,1
CSIMO005374,NULL,MONTECRISTO,DOMICILIO CONOCIDO,30380,-93.0416,16.0164,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,4,MONTECRISTO DE GUERRERO,117,UNIDAD MÉDICA RURAL,PRIMER NIVEL,1
CSIMO005386,NULL,PALESTINA,DOMICILIO CONOCIDO,30375,-93.1975,16.0514,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,4,NUEVA PALESTINA,8,UNIDAD MÉDICA RURAL,PRIMER NIVEL,1
CSIMO005391,NULL,PUERTO RICO (MONTECRISTO DE GUERRERO),DOMICILIO CONOCIDO,30383,-92.7117,15.6647,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,4,PUERTO RICO,117,UNIDAD MÉDICA RURAL,PRIMER NIVEL,1
CSIMO005403,NULL,QUERÉTARO,DOMICILIO CONOCIDO,30370,-92.7566,15.8403,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,4,QUERETARO,8,UNIDAD MÉDICA RURAL,PRIMER NIVEL,1
CSIMO005415,NULL,AGRÓNOMOS MEXICANOS,DOMICILIO CONOCIDO,30491,-93.5299,16.3481,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,4,AGRONOMOS MEXICANOS,108,UNIDAD MÉDICA RURAL,PRIMER NIVEL,1
CSIMO005420,NULL,LOS ÁNGELES (VILLAFLORES),DOMICILIO CONOCIDO,30498,-93.6371,16.2686,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,4,LOS ANGELES,108,UNIDAD MÉDICA RURAL,PRIMER NIVEL,1
CSIMO005432,NULL,BENITO JUÁREZ (VILLAFLORES),DOMICILIO CONOCIDO,30485,-93.3216,16.4268,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,4,BENITO JUAREZ,108,UNIDAD MÉDICA RURAL,PRIMER NIVEL,1
CSIMO005444,NULL,CUAUHTÉMOC (VILLAFLORES),DOMICILIO CONOCIDO,30471,-93.2098,16.3119,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,4,CUAUHTEMOC,108,UNIDAD MÉDICA RURAL,PRIMER NIVEL,1
CSIMO005456,NULL,FRANCISCO VILLA (VILLAFLORES),DOMICILIO CONOCIDO,30472,-93.3363,16.2124,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,4,FRANCISCO VILLA,108,UNIDAD MÉDICA RURAL,PRIMER NIVEL,1
CSIMO005461,NULL,HERIBERTO JARA,DOMICILIO CONOCIDO,99999,-93.4386,16.1978,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,4,HERIBERTO JARA,108,UNIDAD MÉDICA RURAL,PRIMER NIVEL,1
CSIMO005473,NULL,IGNACIO ZARAGOZA (VILLAFLORES),DOMICILIO CONOCIDO,30471,-93.1327,16.3695,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,4,IGNACIO ZARAGOZA,108,UNIDAD MÉDICA RURAL,PRIMER NIVEL,1
CSIMO005485,NULL,JOAQUÍN MIGUEL GUTIÉRREZ,DOMICILIO CONOCIDO,30486,-93.3649,16.3692,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,4,JOAQUIN MIGUEL GUTIERREZ,108,UNIDAD MÉDICA RURAL,PRIMER NIVEL,1
CSIMO005490,NULL,NUEVO MÉXICO (VILLAFLORES),DOMICILIO CONOCIDO,30496,-93.439,16.469,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,4,NUEVO MEXICO,108,UNIDAD MÉDICA RURAL,PRIMER NIVEL,1
CSIMO005502,NULL,TENOCHTITLÁN,DOMICILIO CONOCIDO,30487,-93.3616,16.4547,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,4,TENOCHTITLAN,108,UNIDAD MÉDICA RURAL,PRIMER NIVEL,1
CSIMO005514,NULL,ÚRSULO GALVÁN,DOMICILIO CONOCIDO,30493,-93.4149,16.2794,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,4,URSULO GALVAN,108,UNIDAD MÉDICA RURAL,PRIMER NIVEL,1
CSIMO005526,NULL,VILLA HIDALGO (VILLAFLORES),DOMICILIO CONOCIDO,30473,-93.1532,16.3028,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,4,VILLA HIDALGO,108,UNIDAD MÉDICA RURAL,PRIMER NIVEL,1
CSIMO005531,NULL,GUADALUPE VICTORIA (VILLAFLORES),DOMICILIO CONOCIDO,99999,-93.1389,16.3489,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,4,GUADALUPE VICTORIA,108,UNIDAD MÉDICA RURAL,PRIMER NIVEL,1
CSIMO005543,NULL,AMADO NERVO (YAJALÓN),DOMICILIO CONOCIDO,29930,-92.2444,17.2292,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,6,AMADO NERVO,109,UNIDAD MÉDICA RURAL,PRIMER NIVEL,1
CSIMO005555,NULL,LÁZARO CÁRDENAS (YAJALÓN),DOMICILIO CONOCIDO,29932,-92.3814,17.1979,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,6,LAZARO CARDENAS,109,UNIDAD MÉDICA RURAL,PRIMER NIVEL,1
CSIMO005560,NULL,SAN LUCAS (SAN LUCAS),DOMICILIO CONOCIDO,29400,-92.7171,16.6143,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,1,SAN LUCAS,110,UNIDAD MÉDICA RURAL,PRIMER NIVEL,1
CSIMO005572,NULL,ZINACANTÁN,DOMICILIO CONOCIDO,29350,-92.722,16.761,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,2,ZINACANTAN,111,UNIDAD MÉDICA RURAL,PRIMER NIVEL,1
CSIMO005584,NULL,PASTÉ,DOMICILIO CONOCIDO,29355,-92.7373,16.7078,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,2,PASTE,111,UNIDAD MÉDICA RURAL,PRIMER NIVEL,1
CSIMO005596,NULL,ZEQUENTIC,DOMICILIO CONOCIDO,29369,-92.8268,16.7131,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,2,ZEQUENTIC,111,UNIDAD MÉDICA RURAL,PRIMER NIVEL,1
CSIMO005601,NULL,SAN JUAN CANCUC,DOMICILIO CONOCIDO,29790,-92.3719,16.8906,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,2,SAN JUAN CANCUC,112,UNIDAD MÉDICA RURAL,PRIMER NIVEL,1
CSIMO005613,NULL,NICHTEEL,DOMICILIO CONOCIDO,29796,-92.4286,16.9481,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,2,NICHTEEL SAN ANTONIO,112,UNIDAD MÉDICA RURAL,PRIMER NIVEL,1
CSIMO005625,NULL,EL POZO (SAN JUAN CANCUC),DOMICILIO CONOCIDO,29794,-92.3238,16.9444,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,2,EL POZO,112,UNIDAD MÉDICA RURAL,PRIMER NIVEL,1
CSIMO005630,NULL,SAN FELIPE ECATEPEC,NO DISPONIBLE,99999,-92.6383,16.7367,CHIAPAS,FUERA DE OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,2,SAN CRISTOBAL DE LAS CASAS,78,UNIDAD MÉDICA RURAL,PRIMER NIVEL,3
CSIMO005642,NULL,TAQUIHUCUM,NO DISPONIBLE,99999,-92.6269,16.8932,CHIAPAS,FUERA DE OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,2,CHENALHO,26,UNIDAD MÉDICA RURAL,PRIMER NIVEL,3
CSIMO005654,NULL,LIBERTAD LA,NO DISPONIBLE,99999,-93.0092,17.2928,CHIAPAS,FUERA DE OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,5,IXHUATAN,42,UNIDAD MÉDICA RURAL,PRIMER NIVEL,3
CSIMO005666,NULL,GUADALUPE VÍCTORIA,NO DISPONIBLE,99999,-91.9817,16.3153,CHIAPAS,FUERA DE OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,3,LAS MARGARITAS,52,UNIDAD MÉDICA RURAL,PRIMER NIVEL,3
CSIMO005671,NULL,XELAJU GRANDE,NO DISPONIBLE,99999,-92.2481,15.364,CHIAPAS,FUERA DE OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,10,MOTOZINTLA DE MENDOZA,57,UNIDAD MÉDICA RURAL,PRIMER NIVEL,3
CSIMO005683,NULL,NUEVO CANAN,NO DISPONIBLE,99999,-92.0961,16.9072,CHIAPAS,FUERA DE OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,9,OCOSINGO,59,UNIDAD MÉDICA RURAL,PRIMER NIVEL,3
CSIMO005695,NULL,CELESTINO GASCA VILLASE&OR,NO DISPONIBLE,99999,-93.7514,16.0894,CHIAPAS,FUERA DE OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,8,TONALA,97,UNIDAD MÉDICA RURAL,PRIMER NIVEL,3
CSIMO005700,NULL,PESQUERIA (FRANCISCO J MUJICA),NO DISPONIBLE,99999,-92.0517,16.1178,CHIAPAS,FUERA DE OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,3,LA TRINITARIA,99,UNIDAD MÉDICA RURAL,PRIMER NIVEL,3
CSIMO005712,NULL,CHUCHUCRUZ,NO DISPONIBLE,99999,-92.315,17.2772,CHIAPAS,FUERA DE OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,6,TUMBALA,100,UNIDAD MÉDICA RURAL,PRIMER NIVEL,3
CSIMO005724,NULL,TERAN,NO DISPONIBLE,99999,-93.1156,16.7531,CHIAPAS,FUERA DE OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,1,TUXTLA GUTIERREZ,101,UNIDAD MÉDICA RURAL,PRIMER NIVEL,3
CSIMO005736,NULL,QUERETARO,NO DISPONIBLE,99999,-93.2675,16.1847,CHIAPAS,FUERA DE OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,4,VILLA CORZO,107,UNIDAD MÉDICA RURAL,PRIMER NIVEL,3
CSIMO005741,NULL,BRIGADA DE SALUD EMILIANO ZAPATA,SEGUNDA CALLE ORIENTE SUR,30462,-94.06318,16.171021,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,8,EMILIANO ZAPATA,9,BRIGADAS DE SALUD ,PRIMER NIVEL,1
CSIMO005753,NULL,BS 13 - EL COPAL,DOMICILIO CONOCIDO,29774,-92.9281,16.9661,CHIAPAS,FUERA DE OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,5,EL COPAL,13,BRIGADAS DE SALUD ,PRIMER NIVEL,3
CSIMO005765,NULL,BS 1 - EL ÁGUILA,DOMICILIO CONOCIDO,30852,-92.1834,15.0932,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,7,EL AGUILA,15,BRIGADAS DE SALUD ,PRIMER NIVEL,1
CSIMO005770,NULL,BS 7 - YOCNAJAB EL ROSARIO,DOMICILIO CONOCIDO,30109,-92.0725,16.2356,CHIAPAS,FUERA DE OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,3,YOCNAJAB EL ROSARIO,19,BRIGADAS DE SALUD ,PRIMER NIVEL,3
CSIMO005782,NULL,CHALCHIHUITÁN,DOMICILIO CONOCIDO,29850,-92.6179,16.962,CHIAPAS,FUERA DE OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,2,CHALCHIHUITAN,22,BRIGADAS DE SALUD ,PRIMER NIVEL,3
CSIMO005794,NULL,BS 5 - CHICOMUSELO,DOMICILIO CONOCIDO,30120,-92.2865,15.7424,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,3,CHICOMUSELO,30,BRIGADAS DE SALUD ,PRIMER NIVEL,1
CSIMO005806,NULL,BS 17 - TZAJALÁ,DOMICILIO CONOCIDO,29940,-92.2489,17.1392,CHIAPAS,FUERA DE OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,9,TZAJALA,31,BRIGADAS DE SALUD ,PRIMER NIVEL,3
CSIMO005811,NULL,BS 18 - JET-JA,DOMICILIO CONOCIDO,29943,-91.9281,17.0686,CHIAPAS,FUERA DE OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,9,JET-JA,31,BRIGADAS DE SALUD ,PRIMER NIVEL,3
CSIMO005823,NULL,HUIXTÁN,DOMICILIO CONOCIDO,29470,-92.4531,16.7092,CHIAPAS,FUERA DE OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,2,HUIXTAN,38,BRIGADAS DE SALUD ,PRIMER NIVEL,3
CSIMO005835,NULL,BS 6 - RÍO BLANCO,DOMICILIO CONOCIDO,30173,-91.629,16.2002,CHIAPAS,FUERA DE OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,3,RIO BLANCO,41,BRIGADAS DE SALUD ,PRIMER NIVEL,3
CSIMO005840,NULL,BS 15 - DOCTOR BELISARIO DOMÍNGUEZ,DOMICILIO CONOCIDO,29510,-93.1169,17.5762,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,5,DOCTOR BELISARIO DOMINGUEZ,48,BRIGADAS DE SALUD ,PRIMER NIVEL,1
CSIMO005852,NULL,BS 2 - JOSÉ PANTALEÓN DOMÍNGUEZ,DOMICILIO CONOCIDO,30650,-92.8014,15.4841,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,7,JOSE PANTALEON DOMINGUEZ,51,BRIGADAS DE SALUD ,PRIMER NIVEL,1
CSIMO005864,NULL,BS 3 - EL HORIZONTE,DOMICILIO CONOCIDO,30925,-92.1254,15.342,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,10,EL HORIZONTE,53,BRIGADAS DE SALUD ,PRIMER NIVEL,1
CSIMO005876,NULL,BS 16 - CRUZILJA (MEDIA LUNA),DOMICILIO CONOCIDO,29450,-92.2784,16.7961,CHIAPAS,FUERA DE OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,2,CRUZILJA (MEDIA LUNA),64,BRIGADAS DE SALUD ,PRIMER NIVEL,3
CSIMO005881,NULL,BS 4 - SILTEPEC,DOMICILIO CONOCIDO,30980,-92.2916,15.5265,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,10,SILTEPEC,80,BRIGADAS DE SALUD ,PRIMER NIVEL,1
CSIMO005893,NULL,BS 14 - JITOTOL,DOMICILIO CONOCIDO,29760,-92.9568,17.2184,CHIAPAS,FUERA DE OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,5,JITOTOL,47,BRIGADAS DE SALUD ,PRIMER NIVEL,3
CSIMO005905,NULL,BS 12 - JUAN SABINES GUTIÉRREZ,DOMICILIO CONOCIDO,29606,-93.386,17.2083,CHIAPAS,FUERA DE OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,1,JUAN SABINES GUTIERREZ,92,BRIGADAS DE SALUD ,PRIMER NIVEL,3
CSIMO005910,NULL,BS 8 - ZEQUENTIC,DOMICILIO CONOCIDO,29369,-92.7955,16.6845,CHIAPAS,FUERA DE OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,2,ZEQUENTIC,111,BRIGADAS DE SALUD ,PRIMER NIVEL,3
CSIMO005926,NULL,TUXTLA GUTIÉRREZ 1,DE LA 5A NORTE Y BOULEVAD FIDEL VELÁZQUEZ,29030,-93.0941,16.7632,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,1,TUXTLA GUTIERREZ,101,UNIDAD MÉDICA URBANA,PRIMER NIVEL,1
CSIMO005931,NULL,TUXTLA GUTIÉRREZ 2,DE LA 5A NORTE Y BOULEVAD FIDEL VELÁZQUEZ,29030,-93.094,16.7633,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,1,TUXTLA GUTIERREZ,101,UNIDAD MÉDICA URBANA,PRIMER NIVEL,1
CSIMO005943,NULL,TUXTLA GUTIÉRREZ 3,DOMICILIO CONOCIDO,29030,-93.1143,16.7831,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,1,TUXTLA GUTIERREZ,101,UNIDAD MÉDICA URBANA,PRIMER NIVEL,1
CSIMO005955,NULL,TUXTLA GUTIÉRREZ 4,DE LA 5A NORTE Y BOULEVAD FIDEL VELÁZQUEZ,29030,-93.094,16.7633,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,1,TUXTLA GUTIERREZ,101,UNIDAD MÉDICA URBANA,PRIMER NIVEL,1
CSIMO005960,NULL,TAPACHULA DE CÓRDOVA Y ORDÓÑEZ 2,11 SUR PROLONGACIÓN 12,99999,-92.2643,14.8785,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,7,TAPACHULA DE CORDOVA Y ORDOÑEZ,89,UNIDAD MÉDICA URBANA,PRIMER NIVEL,1
CSIMO005972,NULL,TAPACHULA DE CÓRDOVA Y ORDÓÑEZ 3,11 SUR PROLONGACIÓN 12,99999,-92.2643,14.8785,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,7,TAPACHULA DE CORDOVA Y ORDOÑEZ,89,UNIDAD MÉDICA URBANA,PRIMER NIVEL,1
CSIMO005984,NULL,TAPACHULA DE CÓRDOVA Y ORDÓÑEZ 1,11 SUR PROLONGACIÓN 12,99999,-92.2643,14.8785,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,7,TAPACHULA DE CORDOVA Y ORDOÑEZ,89,UNIDAD MÉDICA URBANA,PRIMER NIVEL,1
CSIMO005996,NULL,TAPACHULA DE CÓRDOVA Y ORDÓÑEZ 4,11 SUR PROLONGACIÓN 12,99999,-92.2643,14.8785,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,7,TAPACHULA DE CORDOVA Y ORDOÑEZ,89,UNIDAD MÉDICA URBANA,PRIMER NIVEL,1
CSIMO006001,NULL,TAPACHULA DE CÓRDOVA Y ORDÓÑEZ 5,11 SUR PROLONGACIÓN 12,99999,-92.2643,14.8785,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,7,TAPACHULA DE CORDOVA Y ORDOÑEZ,89,UNIDAD MÉDICA URBANA,PRIMER NIVEL,1
CSIMO006013,NULL,TONALÁ,HIDALGO,29030,-93.7551,16.0907,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,8,TONALA,97,UNIDAD MÉDICA URBANA,PRIMER NIVEL,1
CSIMO006025,NULL,HUIXTLA 1,ABASOLO Y NEGRETE,30640,-92.4603,15.141,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,7,HUIXTLA,40,UNIDAD MÉDICA URBANA,PRIMER NIVEL,1
CSIMO006030,NULL,HUIXTLA 2,ABASOLO Y NEGRETE,30640,-92.4603,15.141,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,7,HUIXTLA,40,UNIDAD MÉDICA URBANA,PRIMER NIVEL,1
CSIMO006045,NULL,PROFR. ROBERTO BARRIOS,DOMICILIO CONOCIDO,29968,-91.8946,17.2979,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,6,PROFESOR ROBERTO BARRIOS,65,UNIDAD MÉDICA RURAL,PRIMER NIVEL,1
CSIMO006050,NULL,RIO EUSEBAS,DOMICILIO CONOCIDO,30188,-91.4683,16.3439,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,3,LA REALIDAD TRINIDAD,52,UNIDAD MÉDICA RURAL,PRIMER NIVEL,1
CSIMO006062,NULL,LOS ANGELES,DOMICILIO CONOCIDO,99999,-91.9794,15.7739,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,3,NUEVO TRES LAGUNAS,34,UNIDAD MÉDICA RURAL,PRIMER NIVEL,1
CSIMO006074,NULL,SAN JOSÉ BELÉN,DOMICILIO CONOCIDO,99999,-92.1336,16.0647,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,3,SAN JOSE BELEN,41,UNIDAD MÉDICA RURAL,PRIMER NIVEL,1
CSIMO006083,NULL,LAS TAZAS,CARRETERA OCOSINGO - MONTELIBANO KM 18,29952,-91.612211,16.757784,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,9,LAS TAZAS,59,UNIDAD MÉDICA RURAL,PRIMER NIVEL,1
CSIMO006092,NULL,DAMASCO,CAMINO A DAMASCO,29952,-91.601389,17.164444,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,9,DAMASCO,59,CENTRO DE ATENCIÓN RURAL OBSTÉTRICA,PRIMER NIVEL,1
CSIMO006101,NULL,EL LIMAR,AV. CENTRAL BENITO JUAREZ ,29910,-92.403056,17.414722,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,6,EL LIMAR,96,CENTRO DE ATENCIÓN RURAL OBSTÉTRICA,PRIMER NIVEL,1
CSIMO006110,NULL,EL PORVENIR DE VELASCO SUÁREZ,A EL PORVENIR,30960,-92.280556,15.455556,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,10,EL PORVENIR DE VELASCO SUAREZ,70,CENTRO DE ATENCIÓN RURAL OBSTÉTRICA,PRIMER NIVEL,1
CSIMO006125,NULL,NUEVO MONTE LÍBANO,CAMINO PARA ACH'LUM,29952,-91.625,16.9,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,9,ACH'LUM MONTE LIBANO,59,CENTRO DE ATENCIÓN RURAL OBSTÉTRICA,PRIMER NIVEL,1
CSIMO006134,NULL,NUEVO SAN JUAN CHAMULA (EL PACAYAL),CARRETERA PALENQUE LA TRINITARIA,30188,-91.444722,16.145556,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,3,NUEVO SAN JUAN CHAMULA (EL PACAYAL),52,CENTRO DE ATENCIÓN RURAL OBSTÉTRICA,PRIMER NIVEL,1
CSIMO006143,NULL,PASO HONDO,CARRETERA INTERNACIONAL SALIDA A LA MESILLA,30153,-92.017778,15.681944,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,3,PASO HONDO,34,CENTRO DE ATENCIÓN RURAL OBSTÉTRICA,PRIMER NIVEL,1
CSIMO006152,NULL,PAVENCUL,CAMINO A PAVENCUL,30805,-92.177344,15.201507,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,7,PAVENCUL,89,CENTRO DE ATENCIÓN RURAL OBSTÉTRICA,PRIMER NIVEL,1
CSIMO006161,NULL,RAYON,CAMINO A RAYÓN,29740,-93.011667,17.200833,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,5,RAYON,73,CENTRO DE ATENCIÓN RURAL OBSTÉTRICA,PRIMER NIVEL,1
CSIMO006170,NULL,CHIAPAS,CARRETERA SUSCHILÁ - COMITÁN,99999,-91.86527778,16.3825,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,3,CHIAPAS,52,UNIDAD MEDICA MOVIL,PRIMER NIVEL,1
CSIMO006185,NULL,TZAJALÁ,CARRETERA TZAJALÁ-CHILÓN,29940,-92.39305556,17.13472222,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,9,TZAJALA,31,UNIDAD MEDICA MOVIL,PRIMER NIVEL,1
CSIMO006190,NULL,UNIDAD MEDICA MOVIL OCOCH,PANAMERICANA KM 1169,29264,-92.654741,16.732152,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,2,SAN CRISTOBAL DE LAS CASAS,78,UNIDAD MEDICA MOVIL,PRIMER NIVEL,1
CSIMO006202,NULL,UNIDAD MEDICA MOVIL MEXIQUITO,20 DE NOVIEMBRE,30190,-92.042873,16.720409,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,9,ALTAMIRANO,4,UNIDAD MEDICA MOVIL,PRIMER NIVEL,1
